,rotowire_id,sportradar_id,full_name,gsis_id,search_full_name,news_updated,position,rotoworld_id,depth_chart_position,injury_start_date,injury_notes,last_name,espn_id,yahoo_id,sport,pandascore_id,first_name,injury_body_part,stats_id,age,birth_country,number,player_id,weight,status,search_first_name,practice_participation,birth_state,search_last_name,team,oddsjam_id,practice_description,birth_date,search_rank,injury_status,hashtag,swish_id,height,active,high_school,depth_chart_order,fantasy_positions,years_exp,metadata,fantasy_data_id,college,birth_city
1049,8040,5812204c-6dae-4450-8011-99e0f72864ac,Ryan Tannehill,00-0029701,ryantannehill,1700260519364,QB,7417,QB,,,Tannehill,14876,25718,nfl,,Ryan,,380960,35,,17,1049,217,Active,ryan,,,tannehill,TEN,2330474C3B6A,,1988-07-27,251,,#ryantannehill-NFL-TEN-17,380960,76,True,Big Spring (TX),2,['QB'],11,{'rookie_year': '2012'},13799,Texas A&M,
3793,11552,f5181047-2dbb-4058-bed6-34464a138867,Lenny Jones,00-0032719,lennyjones,1556843108512,DE,,,,,Jones,2573947,29767,nfl,,Lenny,,,30,,91,3793,270,Active,lenny,,,jones,,,,1991-08-08,9999999,,#lennyjones-NFL-FA-91,,75,True,San Leandro (CA),,['DL'],6,,18607,Nevada,
4575,11822,c242081f-f312-4e15-8de3-854dfdc2bccf,Nate Theaker, 00-0033663,natetheaker,1565485525630,G,,,,,Theaker,2613168,30789,nfl,,Nate,,,28,,69,4575,315,Active,nate,,,theaker,,,,1993-10-06,9999999,,#natetheaker-NFL-FA-69,,77,True,Lakeland (MI),,['OL'],5,,19462,"Wayne State, Mich.",
916,7470,5c453cab-dfd6-4c8f-ad31-f872229c6e06,Jarvis Jenkins,00-0027979,jarvisjenkins,1544195424488,DE,,,,,Jenkins,14019,24828,nfl,,Jarvis,,,33,,94,916,300,Inactive,jarvis,,,jenkins,,,,1988-04-24,9999999,,#jarvisjenkins-NFL-FA-94,,76,False,Daniel (SC),,['DL'],11,,13165,Clemson,
7060,14544,53b64223-ded9-41c1-9d2b-a8c2de8963d0,Ben Bartch,,benbartch,1698778826927,OL,,OL,,,Bartch,4611506,32786,nfl,,Ben,,,25,,78,7060,315,Active,ben,,,bartch,SF,AC4BC10D998A,,1998-07-22,9999999,,#benbartch-NFL-SF-78,1214245,78,True,Blanchet Catholic (OR),,['OL'],3,{'rookie_year': '2020'},22012,St. John's (MN),
4887,,,Brian Gaine,,briangaine,,,13052,,,,Gaine,,,nfl,,Brian,,,,,0,4887,,Inactive,brian,,,gaine,,,,,9999999,,#briangaine-NFL-FA-0,,,False,,,,0,,19785,,
10883,16971,21792a74-7864-4234-bc47-891d5f9e7024,Will McDonald,,willmcdonald,1700425841259,DE,,RDE,,,McDonald,,,nfl,,Will,,,24,,99,10883,241,Active,will,,,mcdonald,NYJ,AF0BDEA9A012,,1999-06-04,419,,#willmcdonald-NFL-NYJ-99,,75,True,Waukesha North (WI),3,"['LB', 'DL']",0,{'rookie_year': '2023'},,Iowa State,
2630,10717,6baa540c-d745-4804-b20b-20dae69d0d9f,Jordan Williams,00-0031866,jordanwilliams,1596168019763,LB,,,,,Williams,2577718,28943,nfl,,Jordan,,,27,,52,2630,262,Inactive,jordan,,,williams,,,,1993-03-23,917,,#jordanwilliams-NFL-FA-52,,"6'4""",False,Gainesville (FL),,['LB'],5,,17098,Tennessee,
7048,14532,46cf23c5-7096-4f18-a3d8-59f0befc95ff,Benny LeMay,,bennylemay,1641490817822,RB,,RB,,,LeMay,4045702,33309,nfl,,Benny,,,24,,16,7048,220,Active,benny,,,lemay,CLE,,,1997-10-18,9999999,,#bennylemay-NFL-CLE-16,944381,68,True,Butler (NC),,['RB'],2,,21789,Charlotte,
4082,11710,66a21b6d-97e5-4732-8bb0-062145d6bbc6,Curtis Samuel,00-0033282,curtissamuel,1700829935169,WR,12219,SWR,,,Samuel,3121427,30153,nfl,,Curtis,,821389,27,,4,4082,195,Active,curtis,,,samuel,WAS,8DC039B5CB8D,,1996-08-11,220,,#curtissamuel-NFL-WAS-4,821389,71,True,Erasmus Hall (NY),2,['WR'],6,{'rookie_year': '2017'},18928,Ohio State,
6320,13710,596eeb31-4af3-48aa-a87e-59aa2f497fb9,Jonathan Duhart, 00-0035325,jonathanduhart,1586992538062,WR,,,,,Duhart,3123226,32452,nfl,,Jonathan,,835022,25,,0,6320,215,Active,jonathan,,,duhart,,,,1996-06-26,9999999,,#jonathanduhart-NFL-FA-0,,75,True,Manchester (VA),,['WR'],3,,21224,Old Dominion,
134,5369,32e4b488-5109-4186-963e-ce7907dfc9e1,Brandon Meriweather,,brandonmeriweather,,FS,,,,,Meriweather,10468,8278,nfl,,Brandon,,,36,,22,134,197,Inactive,brandon,,,meriweather,,,,1984-01-14,9999999,,#brandonmeriweather-NFL-FA-22,,"5'11""",False,Apopka (FL),,['DB'],13,,3760,Miami,
4882,,,George Paton,,georgepaton,,,12163,,,,Paton,,,nfl,,George,,,,,0,4882,,Inactive,george,,,paton,,,,,9999999,,#georgepaton-NFL-FA-0,,,False,,,,0,,19782,,
1533,8985,e6166069-6d2c-4121-9988-bc7b533e1558,Jeff Locke,00-0030405,jefflocke,1535831709072,P,,,,,Locke,15926,26778,nfl,,Jeff,,461708,30,,2,1533,195,Inactive,jeff,,,locke,,,,1989-09-27,9999999,,#jefflocke-NFL-FA-2,,"6'0""",False,Mountain Ridge (AZ),,['P'],7,,15148,UCLA,
3167,10801,0bf6b11f-920a-4ced-9a69-0b4afc5df36f,Jaylon Smith,00-0033052,jaylonsmith,1698942943368,LB,11327,LB,,,Smith,3052896,29268,nfl,,Jaylon,,,28,,15,3167,240,Active,jaylon,,,smith,,05D4653BBC49,,1995-06-14,9999999,,#jaylonsmith-NFL-FA-15,749966,74,True,Bishop Luers (IN),,['LB'],7,{'rookie_year': '2016'},17926,Notre Dame,
4893,,,Ryan Day,,ryanday,,,11239,,,,Day,,,nfl,,Ryan,,,,,0,4893,,Inactive,ryan,,,day,,,,,9999999,,#ryanday-NFL-FA-0,,,True,,,,0,,19791,,
6619,14104,23424024-3b7b-4de1-9b0c-09d170f845b3,Kabion Ento, 00-0035079,kabionento,1630596909278,CB,,DB,,,Ento,4040870,32268,nfl,,Kabion,,,26,,48,6619,187,Active,kabion,,,ento,,,,1996-01-03,9999999,,#kabionento-NFL-FA-48,913554,73,True,Dollarway (AR),,['DB'],3,,21418,Colorado,
4100,11952,e1677afe-2d03-4e11-b6af-ba3810720799,Tim Williams,00-0033915,timwilliams,1573000817906,LB,,,,,Williams,3054862,30191,nfl,,Tim,,,28,,47,4100,252,Active,tim,,,williams,,,,1993-11-12,1144,,#timwilliams-NFL-FA-47,,75,True,University Lab (LA),,['LB'],5,,18946,Alabama,
11507,17587,32271ae0-f67a-11ed-9ca3-c9c688133e4f,D'Angelo Mandell,,dangelomandell,,CB,,DB,,,Mandell,,,nfl,,D'Angelo,,,24,,38,11507,192,Active,dangelo,,,mandell,,,,1998-12-27,9999999,,#dangelomandell-NFL-FA-38,1131212,73,True,Del Norte (CA),,['DB'],0,,,BYU,
8531,16302,ad0079b0-c957-11ec-b1d2-d334745b4f4f,Zach McCloud,,zachmccloud,,LB,,LB,,,McCloud,,,nfl,,Zach,,,25,,53,8531,235,Active,zach,,,mccloud,,,,1998-04-22,9999999,,#zachmccloud-NFL-FA-53,910731,74,True,Santaluces (FL),,['LB'],2,{'years_exp_shift': '1'},,Miami (FL),
6218,13984,e653effc-2bdc-4bfe-bf3d-272e783ae4c4,E.J. Speed, 00-0034987,ejspeed,1700681414543,LB,,LOLB,,,Speed,3071353,31996,nfl,,E.J.,,,28,,45,6218,227,Active,ej,,,speed,IND,C7104462E671,,1995-06-01,9999999,,#ejspeed-NFL-IND-45,791843,76,True,North Crowley (TX),1,['LB'],4,{'rookie_year': '2019'},21117,Tarleton State,
2324,10264,a25c5a77-967c-4a4f-a885-0178868bbf67,Cameron Erving,00-0032145,cameronerving,1693433718012,T,10384,,,,Erving,2512504,28407,nfl,,Cameron,,,31,,77,2324,315,Active,cameron,,,erving,NO,887704ACE3CF,,1992-08-23,9999999,,#cameronerving-NFL-NO-77,553285,77,True,Colquitt County (GA),,['OL'],8,{'rookie_year': '2015'},16780,Florida State,
6288,13979,3ca39a84-5ba9-445d-bf6e-895be06edb34,Marcus Green, 00-0035296,marcusgreen,1599188454818,WR,,,,,Green,3124964,32035,nfl,,Marcus,,821868,25,,89,6288,191,Active,marcus,,,green,,,,1996-08-13,1680,,#marcusgreen-NFL-FA-89,,68,True,North Pontotoc (MS),,['WR'],3,,21139,Louisiana-Monroe,
6615,,a75b97a1-2c3f-4026-83f8-ee375dd79458,Chris Rayford,,chrisrayford,,DB,,,,,Rayford,,,nfl,,Chris,,,25,,0,6615,200,Active,chris,,,rayford,,,,1996-05-28,9999999,,#chrisrayford-NFL-FA-0,,72,True,Byhalia,,['DB'],3,,21347,Mississippi State,
3871,11395,,Sam Bergen,,sambergen,,FB,,,,,Bergen,,29982,nfl,,Sam,,556482,26,,40,3871,236,Inactive,sam,,,bergen,,,,1992-03-06,9999999,,#sambergen-NFL-FA-40,,"6'0""",False,,,['RB'],0,,18693,Rutgers,
976,7555,0c68f083-c3a0-433f-931e-d8216dc3fcd4,Chris Culliver,,chrisculliver,1507593061995,CB,6624,,,,Culliver,14044,24867,nfl,,Chris,,406193,32,,35,976,199,Injured Reserve,chris,,,culliver,,,,1988-08-17,9999999,,#chrisculliver-NFL-FA-35,,"6'0""",False,Garner (NC),,['DB'],9,,13432,South Carolina,
11127,17428,b9727180-e792-11ed-b0a9-55175ce53e7d,Amechi Uzodinma,,amechiuzodinma,1693499723353,CB,,DB,,,Uzodinma,,,nfl,,Amechi,Undisclosed,,25,,35,11127,189,Inactive,amechi,,,uzodinma,LAC,0B583AADF13A,,1998-06-01,9999999,IR,#amechiuzodinma-NFL-LAC-35,1125074,71,True,University (FL),,['DB'],0,{'rookie_year': '2023'},,Ball State,
558,6505,f35de60c-6841-4f8a-835e-02ba528be416,Eric Decker,00-0027690,ericdecker,1535399709420,WR,5819,,,,Decker,13271,24062,nfl,,Eric,,298955,33,,81,558,214,Inactive,eric,,,decker,,,,1987-03-15,9999999,,#ericdecker-NFL-FA-81,,"6'3""",False,Rocori (MN),,['WR'],10,,11182,Minnesota,
11046,17413,7939f84a-bb43-43d3-83e2-ce2fa4ca829d,Colton Dowell,,coltondowell,1698595824398,WR,,RWR,,,Dowell,,,nfl,,Colton,,,24,,14,11046,212,Active,colton,,,dowell,TEN,3413ACE820D0,,1999-04-19,9999999,,#coltondowell-NFL-TEN-14,1052852,75,True,Wilson Central (TN),6,['WR'],0,{'rookie_year': '2023'},,Tennessee-Martin,
4785,11884,c9610dd0-298c-4dfe-a88c-bac4466d14e3,Kermit Whitfield,00-0033641,kermitwhitfield,1546401315643,WR,,,,,Whitfield,,,nfl,,Kermit,,,28,,17,4785,184,Active,kermit,,,whitfield,,,,1993-10-08,9999999,,#kermitwhitfield-NFL-FA-17,,68,True,Jones,,['WR'],5,,19440,Florida State,
7421,15013,5180ecc5-bbd9-42b6-b227-c5efdb53cf80,Jonas Griffith,,jonasgriffith,1691094948046,LB,,LB,,,Griffith,3908558,33197,nfl,,Jonas,Knee,,26,,50,7421,250,Inactive,jonas,,,griffith,DEN,F6F088357EB1,,1997-01-27,9999999,IR,#jonasgriffith-NFL-DEN-50,873910,76,True,Academy at Shawnee (KY),,['LB'],3,{'rookie_year': '2020'},22401,Indiana State,
1970,9420,0fa7b955-04fe-4d85-b9f1-6ce4db29c9e8,Jack Mewhort,,jackmewhort,1533161402357,G,9639,,,,Mewhort,16745,27587,nfl,,Jack,,,30,,75,1970,305,Inactive,jack,,,mewhort,,,,1990-08-30,9999999,,#jackmewhort-NFL-FA-75,,"6'6""",False,Saint John's Jesuit (OH),,['OL'],6,,16231,Ohio State,
7018,14726,bb01a04e-0d54-4fc6-98c8-2b8614d07afe,Malcolm Roach,,malcolmroach,1679481925807,DT,,RDT,,,Roach,4039064,33118,nfl,,Malcolm,,,25,,97,7018,290,Active,malcolm,,,roach,NO,FBAADFD89C30,,1998-06-09,9999999,,#malcolmroach-NFL-NO-97,920752,75,True,Madison Prep (LA),2,['DL'],3,{'rookie_year': '2020'},21899,Texas,
2871,10807,6f3bc434-6f8f-40f5-976c-c03fe3fe55e3,Isaac Fruechte,,isaacfruechte,,WR,,,,,Fruechte,2970698,29056,nfl,,Isaac,,651583,30,,15,2871,202,Inactive,isaac,,,fruechte,,,,1991-03-07,9999999,,#isaacfruechte-NFL-FA-15,,75,False,Caledonia (MN),,['WR'],7,,17339,Minnesota,
11232,17494,23cd4b70-ea0b-11ed-9937-afc55efa97bf,Isaiah Winstead,,isaiahwinstead,1693608328549,WR,,,,,Winstead,,,nfl,,Isaiah,,,24,,2,11232,213,Active,isaiah,,,winstead,SF,025A5CC960C7,,1999-08-09,9999999,,#isaiahwinstead-NFL-SF-2,1054872,76,True,Highlang Springs (VA),,['WR'],0,{'rookie_year': '2023'},,East Carolina,
6242,,,Aaron Wade,,aaronwade,,S,,,,,Wade,3125366,,nfl,,Aaron,,,,,0,6242,,Inactive,aaron,,,wade,,,,,9999999,,#aaronwade-NFL-FA-0,,,False,,,['DB'],0,,21173,,
727,6484,3fed6499-3bcb-42f4-b583-5579a97b5e30,Anthony Dixon,,anthonydixon,,RB,5773,,,,Dixon,13212,,nfl,,Anthony,,332297,32,,26,727,233,Inactive,anthony,,,dixon,,,,1987-09-24,9999999,,#anthonydixon-NFL-FA-26,,"6'1""",False,Terry (MS),,['RB'],10,,12285,Mississippi State,
848,7575,34d8af21-6e0c-4f06-89e5-15c28b1bc0f9,Byron Stingily,,byronstingily,,T,,,,,Stingily,14187,24962,nfl,,Byron,,,32,,75,848,318,Inactive,byron,,,stingily,,,,1988-09-09,9999999,,#byronstingily-NFL-FA-75,,"6'5""",False,Romeoville (IL),,['OL'],9,,12930,Louisville,
4073,11908,aaff3798-2b50-47a1-b629-5771454a45d7,Taco Charlton,00-0033541,tacocharlton,1693161623039,DE,12251,DL,,,Charlton,3045210,30141,nfl,,Taco,Undisclosed,,28,,77,4073,270,Inactive,taco,,,charlton,,,,1994-11-07,9999999,Questionable,#tacocharlton-NFL-FA-77,728217,77,True,Central (OH),,['DL'],6,,18919,Michigan,
6737,14346,3465559b-8923-4342-8853-c59f8ffadcaa,Micky Crum, 00-0035740,mickycrum,,TE,,,,,Crum,3116661,32647,nfl,,Micky,,830875,26,,46,6737,258,Active,micky,,,crum,,,,1995-10-13,9999999,,#mickycrum-NFL-FA-46,,76,True,Hamilton Township,,['TE'],3,,21658,Louisville,
2011,9837,97f387a6-76fe-4ac3-b1db-ae4dc74d7ffa,Juwan Thompson,,juwanthompson,,RB,9831,,,,Thompson,17045,27832,nfl,,Juwan,,556180,28,,40,2011,225,Inactive,juwan,,,thompson,,,,1992-05-13,9999999,,#juwanthompson-NFL-FA-40,,"5'11""",False,Woodward Academy (GA),,['RB'],6,,16287,Duke,
877,7519,10f54c36-26b2-4c6a-94c0-9fed9032cee1,Jalil Brown,,jalilbrown,,CB,,,,,Brown,14066,24905,nfl,,Jalil,,,32,,31,877,210,Inactive,jalil,,,brown,,,,1987-10-14,9999999,,#jalilbrown-NFL-FA-31,,"6'1""",False,South Mountain (AZ),,['DB'],9,,13033,Colorado,
450,,,Billy Bajema,,billybajema,,TE,,,,,Bajema,,,nfl,,Billy,,,34,,86,450,259,Inactive,billy,,,bajema,,,,1982-10-31,9999999,,#billybajema-NFL-FA-86,,"6'5""",False,,,['TE'],9,,9253,Oklahoma State,
5765,,5d3cb6eb-54d5-48d4-81fc-7684da2c17ca,Bo Bower,,bobower,,OLB,,,,,Bower,3040149,31761,nfl,,Bo,,,27,,45,5765,235,Inactive,bo,,,bower,,,,1994-10-31,9999999,NA,#bobower-NFL-FA-45,,74,True,West Branch,,['LB'],4,,20672,Iowa,
7969,,7256fbcb-dfc1-4f06-aac5-7ecad322984e,Adrian Ealy,,adrianealy,,OT,,OL,,,Ealy,,,nfl,,Adrian,,,23,,72,7969,321,Active,adrian,,,ealy,,,,1999-08-07,9999999,,#adrianealy-NFL-FA-72,1062008,78,True,East Ascension (LA),,['OT'],1,,,Oklahoma,
3500,10932,d64fbf0c-f562-47cc-8bcd-a1a77517cc63,Devon Cajuste,00-0032716,devoncajuste,1535758616735,WR,,,,,Cajuste,2577123,29764,nfl,,Devon,,598956,28,,83,3500,227,Active,devon,,,cajuste,,,,1993-01-31,9999999,,#devoncajuste-NFL-FA-83,,76,True,Holy Cross,,['WR'],6,,18266,Stanford,
8317,16188,c72770a0-ca83-11ec-97ae-e1573849d1a6,Leon O'Neal,,leononeal,1660343739005,DB,,,,,O'Neal,,,nfl,,Leon,,,24,,0,8317,210,Active,leon,,,oneal,,,,1998-12-23,9999999,Questionable,#leononeal-NFL-FA-0,1128995,73,True,Cypress Springs (TX),,['DB'],1,"{'years_exp_shift': '1', 'source_id': '91183e44-e967-4516-abd1-8249409fdfe1'}",,Texas A&M,
2340,10450,fdfb980b-1493-4698-9b97-f445a8f495da,Mario Edwards,00-0032265,marioedwards,1692068113886,DE,10475,LDE,,,Edwards,2969921,28423,nfl,,Mario,,,29,,97,2340,280,Active,mario,,,edwards,SEA,7857B1B57A38,,1994-01-25,9999999,,#marioedwards-NFL-SEA-97,691516,75,True,Billy Ryan (TX),2,['DL'],8,{'rookie_year': '2015'},16796,Florida State,
5136,12563,23b17031-de21-412d-8182-5a4bca1049a1,Josh Adams,00-0034457,joshadams,1652291437432,RB,13218,RB,,,Adams,3932420,31567,nfl,,Josh,,884549,25,,31,5136,225,Active,josh,,,adams,,,,1996-10-29,9999999,,#joshadams-NFL-FA-31,884549,74,True,Central Bucks South (PA),,['RB'],4,,20075,Notre Dame,
7842,15566,8a1f0e8e-6521-4a94-9934-ad4f76a25fd9,Luke Farrell,,lukefarrell,1701382237066,TE,,TE,,,Farrell,,,nfl,,Luke,Toe,,26,,89,7842,250,Active,luke,,,farrell,JAX,541D37FD2884,,1997-10-14,521,Questionable,#lukefarrell-NFL-JAX-89,946541,77,True,Perry (OH),2,['TE'],2,{'rookie_year': '2021'},,Ohio State,
3794,11553,,Darren Lake,,darrenlake,,NT,,,,,Lake,2979851,29768,nfl,,Darren,,,24,,62,3794,315,Inactive,darren,,,lake,,,,1993-12-28,9999999,,#darrenlake-NFL-FA-62,,"6'3""",False,,,['DL'],0,,18608,Alabama,
7040,14752,41dabf34-2055-4420-8aef-c222d7df48e6,Evan Weaver,,evanweaver,1599342357659,LB,,,,,Weaver,4035875,32872,nfl,,Evan,,,23,,0,7040,245,Active,evan,,,weaver,,,,1998-08-11,1875,,#evanweaver-NFL-FA-0,923393,75,True,Gonzaga Prep (WA),,['LB'],2,,22002,California,
2748,10766,2d424c27-e3ff-4d64-8945-e8dd51a8710f,Kevin Monangai,,kevinmonangai,,RB,,,,,Monangai,2565602,29171,nfl,,Kevin,,599149,25,,39,2748,209,Inactive,kevin,,,monangai,,,,1993-03-04,9999999,,#kevinmonangai-NFL-FA-39,,"5'8""",False,,,['RB'],1,,17216,Villanova,
7505,,,Duplicate Player,,duplicateplayer,,,,,,,Player,,,nfl,,Duplicate,,,23,,34,7505,,Inactive,duplicate,,,player,,,,,,,#duplicateplayer-NFL-FA-34,,,False,,,,0,,,,
3658,11266,0cae9da5-bdbb-4d19-b360-578b0a1c37bf,Joe Kerridge,00-0032375,joekerridge,1571439020252,FB,,,,,Kerridge,2576236,29695,nfl,,Joe,,606086,29,,48,3658,246,Inactive,joe,,,kerridge,,,,1992-09-17,9999999,,#joekerridge-NFL-FA-48,,72,False,St. Francis (MI),,['RB'],6,,18452,Michigan,
3105,,,Paul Guenther,,paulguenther,,,9336,,,,Guenther,,,nfl,,Paul,,,,,0,3105,,Inactive,paul,,,guenther,,,,,9999999,,#paulguenther-NFL-FA-0,,,False,,,,0,,17856,,
4961,,,DJ Moore,,djmoore,,CB,13114,,,,Moore,,,nfl,,DJ,,,33,,30,4961,183,Inactive,dj,,,moore,,,,1987-03-22,9999999,,#djmoore-NFL-FA-30,,"5'9""",False,,,['DB'],11,,8984,Vanderbilt,
4491,12446,11b9bcde-b2c8-412b-9689-4420182ca928,Marcus Kemp,00-0033481,marcuskemp,1693265127620,WR,,,,,Kemp,3046399,30682,nfl,,Marcus,,746243,28,,19,4491,210,Active,marcus,,,kemp,,,,1995-08-14,321,,#marcuskemp-NFL-FA-19,746243,76,True,Layton (UT),,['WR'],6,,19361,Hawai'i,
4441,,26d7184e-d481-4c1f-a1c9-95ae51508bc9,Chauncey Briggs,,chaunceybriggs,,OT,,,,,Briggs,2980454,30625,nfl,,Chauncey,,,27,,64,4441,293,Active,chauncey,,,briggs,,,,1994-07-08,9999999,,#chaunceybriggs-NFL-FA-64,,78,True,West Bloomfield (MI),,['OL'],5,,19302,Southern Methodist,
2702,,95d53258-a784-4dbb-8158-107836aa486c,John Chiles,,johnchiles,,WR,,,,,Chiles,14372,25277,nfl,,John,,381215,29,,82,2702,210,Inactive,john,,,chiles,,,,1988-10-09,9999999,,#johnchiles-NFL-FA-82,,"6'2""",False,,,['WR'],1,,17170,Texas,
3263,10954,9aeb2a34-dbc9-463f-9c94-7161336f37cf,Charles Tapper,00-0033075,charlestapper,1588722003326,DE,,,,,Tapper,2976623,29335,nfl,,Charles,,,28,,99,3263,270,Inactive,charles,,,tapper,,,,1993-05-07,9999999,,#charlestapper-NFL-FA-99,,74,False,City College (MD),,['DL'],6,,18024,Oklahoma,
1932,9393,0d038341-cd66-4651-93c4-e76c6d218135,DaQuan Jones,00-0031054,daquanjones,1700241017668,DT,9656,DL,,Surgery,Jones,16910,27640,nfl,,DaQuan,Pectoral,,31,,92,1932,320,Inactive,daquan,,,jones,BUF,7029AEEF5F9A,,1991-12-27,9999999,IR,#daquanjones-NFL-BUF-92,560298,76,True,Johnson City (NY),,['DL'],9,{'rookie_year': '2014'},16171,Penn State,
11225,17007,998de1c0-ea02-11ed-8d34-41182339b277,Noah Gindorff,,noahgindorff,1698188432343,TE,,TE,,,Gindorff,,,nfl,,Noah,,,24,,81,11225,268,Active,noah,,,gindorff,,4346B21FE0A9,,1999-02-12,267,,#noahgindorff-NFL-FA-81,1067876,78,True,Crosby-Ironton (MN),,['TE'],0,{'rookie_year': '2023'},,North Dakota State,
2832,10763,d50dbc26-4e9f-45b2-bde2-16e8fbdff54c,Chris Hackett,,chrishackett,,FS,,,,,Hackett,2575911,28786,nfl,,Chris,,,25,,36,2832,195,Inactive,chris,,,hackett,,,,1993-08-03,9999999,,#chrishackett-NFL-FA-36,,"6'0""",False,,,['DB'],1,,17300,TCU,
2620,11262,3705249d-a3e6-46af-811d-78ee500cc6cd,Jake Heaps,,jakeheaps,,QB,,,,,Heaps,2512235,29072,nfl,,Jake,,541436,30,,5,2620,208,Active,jake,,,heaps,,,,1991-06-19,9999999,,#jakeheaps-NFL-FA-5,,73,True,Skyline,,['QB'],7,,17088,Miami,
1908,,62fc4dac-f850-4254-b2d7-9f2c94778251,Jacobbi McDaniel,,jacobbimcdaniel,,NT,,,,,McDaniel,17410,28236,nfl,,Jacobbi,,,27,,60,1908,295,Inactive,jacobbi,,,mcdaniel,,,,1989-10-08,9999999,,#jacobbimcdaniel-NFL-FA-60,,"6'0""",False,,,['DL'],1,,16136,Florida State,
7189,14993,2899f9bf-018a-4c91-8fe8-c42a5b6c12c4,Delrick Abrams,,delrickabrams,1609826147709,DB,,DB,,,Abrams,4360643,33042,nfl,,Delrick,,,24,,0,7189,185,Active,delrick,,,abrams,,,,1997-04-06,9999999,,#delrickabrams-NFL-FA-0,1107003,75,True,Varnado (LA),,['DB'],2,,22191,Colorado,
6410,13719,af51a581-554a-418f-a3b1-5e24da5dd190,Brian Wallace, 00-0034938,brianwallace,1566489019575,OT,,,,,Wallace,3128699,32196,nfl,,Brian,,,25,,0,6410,326,Active,brian,,,wallace,,,,1996-02-03,9999999,,#brianwallace-NFL-FA-0,,77,True,Christian Brothers,,['OL'],3,,21371,Arkansas,
10981,17407,37c4c213-f714-4624-a9f7-17f7d1b80343,Colby Sorsdal,,colbysorsdal,1682799327171,OL,,OL,,,Sorsdal,,,nfl,,Colby,,,23,,75,10981,315,Active,colby,,,sorsdal,DET,131EC218EEDE,,2000-03-01,9999999,,#colbysorsdal-NFL-DET-75,1113430,78,True,Mount Lebanon (PA),,['OL'],0,{'rookie_year': '2023'},,William & Mary,
2878,,c1daa425-3449-4b99-99c2-2e075e7f98a1,Jean Fanor,,jeanfanor,,FS,,,,,Fanor,15523,26112,nfl,,Jean,,,28,,20,2878,200,Inactive,jean,,,fanor,,,,1989-06-17,9999999,,#jeanfanor-NFL-FA-20,,"6'1""",False,,,['DB'],1,,17346,Bethune-Cookman,
8251,15817,b5262720-cfa6-11ec-9654-458fa3496c67,Calvin Jackson,,calvinjackson,1672449059967,WR,,,,,Jackson,,,nfl,,Calvin,,,25,,9,8251,194,Active,calvin,,,jackson,,,,1997-05-07,9999999,,#calvinjackson-NFL-FA-9,1129846,70,True,Coral Spring Charter (FL),,['WR'],1,"{'years_exp_shift': '1', 'source_id': '8bb0ac05-7ccd-4a67-bc87-8e16b7256187'}",,Washington State,
1305,7970,349f647e-bfc3-4d84-af89-b33f8a08e26e,Patrick DiMarco,00-0028581,patrickdimarco,1599606612978,FB,6880,,,,DiMarco,14332,25158,nfl,,Patrick,,406457,32,,0,1305,234,Injured Reserve,patrick,,,dimarco,,,,1989-04-30,702,,#patrickdimarco-NFL-FA-0,,73,True,Lake Brantley (FL),,['RB'],11,,14786,South Carolina,
3644,10956,c7dc96df-0837-4681-bcc5-9663a3f1315f,Lawrence Thomas,00-0032740,lawrencethomas,1536436501934,RB,,,,,Thomas,2576280,29805,nfl,,Lawrence,,606122,28,,44,3644,286,Inactive,lawrence,,,thomas,,,,1993-04-16,9999999,,#lawrencethomas-NFL-FA-44,,75,False,Renaissance (MI),,"['RB', 'DL']",6,,18435,Michigan State,
2814,14197,98d553f7-8e45-49d6-b0d3-51eaceee14a6,Jay Hughes,,jayhughes,,CB,,,,,Hughes,2516298,32168,nfl,,Jay,,,30,,35,2814,195,Active,jay,,,hughes,,,,1991-11-21,9999999,,#jayhughes-NFL-FA-35,,71,True,Oak Grove (MS),,['DB'],7,{'injury_override_regular_2020_5': 'Active'},17282,Mississippi State,
317,,18a9f322-f99d-4379-9e4e-491d5d282132,Caleb Hanie,,calebhanie,,QB,,,,,Hanie,,,nfl,,Caleb,,,32,,7,317,225,Inactive,caleb,,,hanie,,,,1985-09-11,9999999,,#calebhanie-NFL-FA-7,,"6'2""",False,,,['QB'],6,,7755,Colorado State,
5958,13980,352d09d1-53af-4910-9f1a-5d66ad954d83,JoJo McIntosh, 00-0034926,jojomcintosh,,SS,,,,,McIntosh,3127305,32184,nfl,,JoJo,,,25,,0,5958,205,Active,jojo,,,mcintosh,,,,1996-03-17,9999999,,#jojomcintosh-NFL-FA-0,,73,True,Chaminade Prep,,['DB'],3,,20872,Washington,
11026,17361,b9b3e414-dfc4-41f4-8ebb-0924c7d8434c,Gervarrius Owens,,gervarriusowens,1694815533968,DB,,FS,,,Owens,,,nfl,,Gervarrius,Coach's Decision,,24,,39,11026,200,Active,gervarrius,,,owens,NYG,2EFB8F8F7E4A,,1999-10-14,9999999,Out,#gervarriusowens-NFL-NYG-39,1064096,72,True,Southmoore (OK),3,['DB'],0,{'rookie_year': '2023'},,Houston,
5834,17527,,Sean Ryan,,seanryan,1693531827057,TE,13053,,,,Ryan,,,nfl,,Sean,,,40,,89,5834,260,Inactive,sean,,,ryan,,,,1980-03-27,9999999,,#seanryan-NFL-FA-89,,"6'5""",False,,,['TE'],0,{'override_active': 'false'},8748,Boston College,
